Purchase-date,Customer ID,Title,Quantity,Item Price,Total_Amount,Profit (INR),Category_OLTP,Ship-City,Ship-State
2019-09-03T05:07:30+00:00,B07FWWYTU,Reinforced Concrete: Limit State Design 7th Edition,1,550.0,639.0,71.5,college,WARANGAL,TELANGANA
2019-09-03T07:24:22+00:00,B07FWVWZS,Principles of Microeconomics,1,638.5,717.5,83.005,college,NEW DELHI,DELHI
2019-09-03T08:40:12+00:00,B07FWXSTZ,Textbook of Physiology - 2 Volume Set With Free QA Physiology,1,1825.0,1894.0,237.25,college,JAIPUR,RAJASTHAN
2019-09-03T09:57:41+00:00,B07FWVXRS,English Course Communicative: Literature Reader Interact in English - Class 9,2,200.0,279.0,36.0,School,JAIPUR,RAJASTHAN
2019-09-03T11:13:54+00:00,B07FWXXRW,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,244.0,27.9,School,SECUNDERABAD,TELANGANA
2019-09-03T11:53:25+00:00,B07FWWSWR,Maths 8,1,138.0,227.0,24.84,school,PURNIA,BIHAR
2019-09-03T12:15:12+00:00,B07FWVXRZ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,THANE,MAHARASHTRA
2019-09-03T12:32:18+00:00,B07FWVUQZ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,GURGAON,HARYANA
2019-09-03T18:05:33+00:00,B07FWYYWR,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),1,381.0,470.0,68.58,School,MAHUVA,GUJARAT
2019-09-04T00:35:38+00:00,B07FWYTXU,Mathematics Textbook for Class - 6  - 650,1,285.0,374.0,51.3,school,PUNE,MAHARASHTRA
2019-09-04T05:43:51+00:00,B07FWVBSY,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,299.0,39.6,School,NEW DELHI,DELHI
2019-09-04T06:04:13+00:00,B07FWVWRX,Principles of Microeconomics,1,638.5,717.5,83.005,college,GREATER NOIDA,UTTAR PRADESH
2019-09-04T08:07:07+00:00,B07FWWZSY,Mathematics Textbook for Class - 6  - 650,1,285.0,364.0,51.3,school,GHAZIABAD,UTTAR PRADESH
2019-09-04T14:50:12+00:00,B07FWVXTZ,"Combo of three NCERT books social science class 7 CBSE- history, geography and political",1,240.0,329.0,43.2,School,PUNE,MAHARASHTRA
2019-09-05T06:01:26+00:00,B07FWYSZV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Siliguri,WEST BENGAL
2019-09-05T06:57:30+00:00,B07FWYAQR,Principles of Microeconomics,1,638.5,727.5,83.005,college,Chennai,TAMIL NADU
2019-09-05T07:15:26+00:00,B07FWYXXT,Kiran's SSC English Language Chapterwise Solved Papers 11300+ Objective Questions - English - 1997-April 2018  - 1920,1,405.0,484.0,68.85,competition ,NEW DELHI,DELHI
2019-09-05T07:46:11+00:00,B07FWVVTZ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Gurgaon,HARYANA
2019-09-05T08:12:17+00:00,B07FWVWZX,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,BUNDI,RAJASTHAN
2019-09-05T09:56:20+00:00,B07FWVBUU,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,KELAPUR,MAHARASHTRA
2019-09-05T10:15:20+00:00,B07FWVUWS,Principles of Microeconomics,1,638.5,727.5,83.005,college,NOIDA,UTTAR PRADESH
2019-09-05T14:43:11+00:00,B07FWVXUS,Principles of Microeconomics,1,638.5,727.5,83.005,college,AMBIKAPUR,CHHATTISGARH
2019-09-05T15:00:12+00:00,B07FWVVUW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,TRIMBAK,Maharashtra
2019-09-05T15:36:31+00:00,B07FWVUUQ,Maths 8,1,138.0,227.0,24.84,school,PUNE,MAHARASHTRA
2019-09-05T15:50:22+00:00,B07FWYSRR,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,PUNE,MAHARASHTRA
2019-09-05T16:01:01+00:00,B07FWVUUQ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,1,220.0,309.0,39.6,School,PUNE,MAHARASHTRA
2019-09-05T16:49:09+00:00,B07FWYZXX,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,ghaziabad,UTTAR PRADESH
2019-09-05T17:32:18+00:00,B07FWWAVW,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,SATNA,MADHYA PRADESH
2019-09-06T06:36:08+00:00,B07FWVVSW,Principles of Microeconomics,1,638.5,727.5,83.005,college,SIRSA,HARYANA
2019-09-06T09:35:48+00:00,B07FWVWSR,Numerical Methods : For Scientific And Engineering Computation (Multi Colour Edition),1,489.0,568.0,88.02,school,LUCKNOW,UTTAR PRADESH
2019-09-06T10:30:07+00:00,B07FWVVVX,Numerical Methods : For Scientific And Engineering Computation (Multi Colour Edition),1,489.0,578.0,88.02,school,SURAT,GUJARAT
2019-09-06T11:55:38+00:00,B07FWVXUY,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,KOTA,RAJASTHAN
2019-09-06T14:44:18+00:00,B07FWVVYU,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,JAIPUR,RAJASTHAN
2019-09-06T14:46:46+00:00,B07FWVURX,Maths 8,1,138.0,227.0,24.84,school,BENGALURU,KARNATAKA
2019-09-06T15:04:15+00:00,B07FWVVZQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,BHOPAL,MADHYA PRADESH
2019-09-06T23:08:04+00:00,B07FWVYZZ,Principles of Microeconomics,1,638.5,727.5,83.005,college,SHILLONG,MEGHALAYA
2019-09-07T01:05:42+00:00,B07FWVVVR,Mathematics Textbook for Class - 6  - 650,1,285.0,374.0,51.3,school,BILIMORA,GUJARAT
2019-09-07T03:31:46+00:00,B07FWXZSQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,HOWRAH-2,WEST BENGAL
2019-09-07T06:46:58+00:00,B07FWWVYV,Maths 8,1,138.0,227.0,24.84,school,YAVATMAL,MAHARASHTRA
2019-09-07T15:01:43+00:00,B07FWYXVZ,Principles of Microeconomics,1,638.5,727.5,83.005,college,PATNA,BIHAR
2019-09-07T17:01:16+00:00,B07FWXVVV,Principles of Microeconomics,1,638.5,727.5,83.005,college,RANCHI,JHARKHAND
2019-09-08T03:51:53+00:00,B07FWVXXY,Principles of Microeconomics,1,638.5,727.5,83.005,college,KHED,MAHARASHTRA
2019-09-08T08:29:56+00:00,B07FWVURX,Reinforced Concrete: Limit State Design 7th Edition,1,550.0,629.0,71.5,college,BENGALURU,KARNATAKA
2019-09-08T08:53:20+00:00,B07FWVXUQ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,271.0,34.56,School,MAHOOR,MAHARASHTRA
2019-09-08T10:39:54+00:00,B07FWVUUU,Principles of Microeconomics,1,638.5,717.5,83.005,college,NEW DELHI,DELHI
2019-09-08T11:32:29+00:00,B07FWWYRZ,Principles of Microeconomics,1,638.5,727.5,83.005,college,GWALIOR,MADHYA PRADESH
2019-09-08T12:54:45+00:00,B07FWVVQS,Principles of Microeconomics,1,638.5,727.5,83.005,college,MUMBAI,MAHARASHTRA
2019-09-08T12:59:49+00:00,B07FWVYRZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,281.0,34.56,School,AMRAVATI,MAHARASHTRA
2019-09-08T13:19:39+00:00,B07FWVWWR,science textbook for class 8th ncert,1,149.0,238.0,26.82,school,LUCKNOW,UTTAR PRADESH
2019-09-08T14:44:08+00:00,B07FWVZUZ,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),1,207.0,276.0,37.26,school,Dausa,RAJASTHAN
2019-09-08T16:35:08+00:00,B07FWVXUU,Principles of Microeconomics,1,638.5,727.5,83.005,college,HAPUR,UTTAR PRADESH
2019-09-08T17:51:51+00:00,B07FWVASV,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,281.0,34.56,School,BOISAR,MAHARASHTRA
2019-09-08T17:55:03+00:00,B07FWVXUT,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,281.0,34.56,School,ROHTAK,HARYANA
2019-09-09T02:58:14+00:00,B07FWVXSR,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,RISHIKESH,UTTARAKHAND
2019-09-09T04:06:38+00:00,B07FWVVVR,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,BILIMORA,GUJARAT
2019-09-09T06:37:42+00:00,B07FWVVZV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,NEW DELHI,DELHI
2019-09-09T07:31:23+00:00,B07FWXZYS,Principles of Microeconomics,1,638.5,727.5,83.005,college,Bhubaneswar,ODISHA
2019-09-09T10:03:47+00:00,B07FWYTRY,Veterinary Medicine (Second edition 2013),1,160.0,249.0,20.8,college,JINTUR,MAHARASHTRA
2019-09-09T12:03:13+00:00,B07FWVUVZ,Rajasthan Ka Bhugool,1,200.0,279.0,26.0,college,RIICO INDUSTRIAL AREA PALSANA,RAJASTHAN
2019-09-09T14:44:10+00:00,B07FWVWVW,Principles of Microeconomics,1,638.5,717.5,83.005,college,Govindpuri Gali no 8,DELHI
2019-09-09T15:42:00+00:00,B07FWVWRU,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,KANCHEEPURAM,TAMIL NADU
2019-09-10T02:01:31+00:00,B07FWXUWV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,covi,TAMIL NADU
2019-09-10T03:32:32+00:00,B07FWVWZV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,NEW DELHI,DELHI
2019-09-10T04:12:41+00:00,B07FWXWTZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,271.0,34.56,School,JALESAR,UTTAR PRADESH
2019-09-10T05:06:26+00:00,B07FWXARY,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Bangalore,KARNATAKA
2019-09-10T09:10:31+00:00,B07FWVYRY,Principles of Microeconomics,1,638.5,727.5,83.005,college,BENGALURU,KARNATAKA
2019-09-10T09:30:53+00:00,B07FWYXQS,Principles of Microeconomics,1,638.5,717.5,83.005,college,PAURI,UTTARAKHAND
2019-09-10T11:52:41+00:00,B07FWYSTR,Principles of Microeconomics,1,638.5,727.5,83.005,college,Kushinagar,UTTAR PRADESH
2019-09-10T12:40:53+00:00,B07FWVXXY,Principles of Microeconomics,1,638.5,727.5,83.005,college,KHED,MAHARASHTRA
2019-09-10T12:55:02+00:00,B07FWXWUX,OPERATING SYSTEM CONCEPTS 9ED (PB 2019),1,470.0,549.0,61.1,college,GHAZIABAD,UTTAR PRADESH
2019-09-10T14:09:12+00:00,B07FWYUYY,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Dhone,ANDHRA PRADESH
2019-09-10T15:51:21+00:00,B07FWVXYV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,SHIMLA,HIMACHAL PRADESH
2019-09-10T17:39:24+00:00,B07FWXTUW,Textbook of Physiology - 2 Volume Set With Free QA Physiology,1,1825.0,1914.0,237.25,college,ACHAMPET,TELANGANA
2019-09-10T18:22:36+00:00,B07FWXUTS,Textbook of Physiology - 2 Volume Set With Free QA Physiology,1,1825.0,1904.0,237.25,college,CHHATA,UTTAR PRADESH
2019-09-11T00:34:05+00:00,B07FWVAWR,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,NEBADHAI DUTTAPUKUR,WEST BENGAL
2019-09-11T12:32:12+00:00,B07FWVVXS,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,NEW DELHI,DELHI
2019-09-11T12:45:54+00:00,B07FWVWQU,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,AHMEDABAD,GUJARAT
2019-09-11T13:17:38+00:00,B07FWWUSS,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,281.0,34.56,School,BENGALURU,KARNATAKA
2019-09-11T13:20:25+00:00,B07FWVWQX,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,SANGLI MIRAJ KUPWAD,MAHARASHTRA
2019-09-11T13:39:22+00:00,B07FWVVUS,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Malad east,MAHARASHTRA
2019-09-11T14:53:32+00:00,B07FWVXTS,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,281.0,34.56,School,SOLAPUR,MAHARASHTRA
2019-09-11T16:51:37+00:00,B07FWVWRY,OPERATING SYSTEM CONCEPTS 9ED (PB 2019),1,470.0,549.0,61.1,college,PALI,RAJASTHAN
2019-09-11T17:44:46+00:00,B07FWYYWU,Mathematics Textbook for Class - 6  - 650,1,285.0,374.0,51.3,school,Pune,Maharashtra
2019-09-12T02:19:34+00:00,B07FWWAUX,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,271.0,34.56,School,GHAZIABAD,UTTAR PRADESH
2019-09-12T04:28:16+00:00,B07FWYVXR,Social and Political Life Part - 1 Textbook in Social Science for Class - 6  - 658,1,129.0,218.0,23.22,school,AMBEJOGAI,MAHARASHTRA
2019-09-12T04:28:40+00:00,B07FWVXRY,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,AHMEDABAD,GUJARAT
2019-09-12T05:33:22+00:00,B07FWVWUX,Principles of Microeconomics,1,638.5,727.5,83.005,college,Reengus,RAJASTHAN
2019-09-12T06:01:03+00:00,B07FWVWWS,Modern Microeconomics: Theory & Applications,1,615.0,704.0,79.95,college,MUMBAI,MAHARASHTRA
2019-09-12T10:27:04+00:00,B07FWVUTV,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,1,192.0,271.0,34.56,School,GURUGRAM,HARYANA
2019-09-12T15:30:40+00:00,B07FWVXVY,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),1,207.0,296.0,37.26,school,COLONELGANJ,UTTAR PRADESH
2019-09-12T16:55:55+00:00,B07FWVUTT,Maths 8,1,138.0,217.0,24.84,school,CHENNAI,TAMILNADU
2019-09-12T19:41:40+00:00,B07FWWBZR,Principles of Microeconomics,1,638.5,727.5,83.005,college,BENGALURU,KARNATAKA
2019-09-13T03:22:20+00:00,B07FWVVXY,Rajasthan Ka Bhugool,1,200.0,289.0,26.0,college,PUNE,MAHARASHTRA
2019-09-13T08:26:48+00:00,B07FWVVZR,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,ANANTAPUR,ANDHRA PRADESH
2019-09-13T10:25:15+00:00,B07FWVXQS,Maths 8,1,138.0,178.62,24.84,school,MAHOOR,MAHARASHTRA
2019-09-13T10:25:15+00:00,B07FWVXUQ,science textbook for class 8th ncert,1,149.0,197.38,26.82,school,MAHOOR,MAHARASHTRA
2019-09-13T12:57:22+00:00,B07FWVWZS,Ordinary and Partial Differential Equations,1,899.0,988.0,116.87,college,NEW DELHI,DELHI
2019-09-13T15:34:52+00:00,B07FWVVVX,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,SURAT,GUJARAT
2019-09-14T07:03:30+00:00,B07FWVVYV,Maths 8,1,138.0,227.0,24.84,school,THANE,MAHARASHTRA
2019-09-14T12:29:50+00:00,B07FWVUSY,Mathematics - Textbook for Class 7,1,142.45,231.45,25.641,school,TENALI,ANDHRA PRADESH
2019-09-15T15:49:10+00:00,B07FWVVWV,Micro Economic Theory,1,310.0,399.0,40.3,college,MUMBAI,MAHARASHTRA
2019-09-16T07:07:25+00:00,B07FWWSVZ,Rajasthan Ka Bhugool,1,200.0,289.0,26.0,college,GANGAPUR CITY,RAJASTHAN
2019-09-17T12:48:25+00:00,B07FWVWQX,Social and Political Life Part - 1 Textbook in Social Science for Class - 6  - 658,1,129.0,218.0,23.22,school,SANGLI MIRAJ KUPWAD,MAHARASHTRA
2019-09-18T02:49:12+00:00,B07FWWXQS,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,399.0,54.4,competition ,RIKHABDEO,RAJASTHAN
2019-09-18T02:49:55+00:00,B07FWWWWQ,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,399.0,54.4,competition ,RIKHABDEO,RAJASTHAN
2019-09-18T02:59:26+00:00,B07FWVWXT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,VADODARA,GUJARAT
2019-09-18T07:20:34+00:00,B07FWWAYT,Rajasthan Ka Bhugool,1,200.0,279.0,26.0,college,MATHANIA,RAJASTHAN
2019-09-18T08:53:45+00:00,B07FWXAQR,Maths 8,1,138.0,227.0,24.84,school,Kishanganj,BIHAR
2019-09-18T14:01:21+00:00,B07FWVVRV,Mathematics Textbook for Class - 6  - 650,1,285.0,374.0,51.3,school,SALEM,TAMIL NADU
2019-09-18T16:55:33+00:00,B07FWVXWT,Principles of Microeconomics,1,638.5,717.5,83.005,college,NEW DELHI,DELHI
2019-09-19T02:14:50+00:00,B07FWVXYV,Maths 8,1,138.0,227.0,24.84,school,SHIMLA,HIMACHAL PRADESH
2019-09-19T04:46:50+00:00,B07FWVUWT,Principles of Microeconomics,1,638.5,717.5,83.005,college,KANPUR,UTTAR PRADESH
2019-09-19T12:28:29+00:00,B07FWYXVR,Mathematics Textbook for Class 8- 852,1,180.0,269.0,32.4,school,"chromepet,chennai",TAMIL NADU
2019-09-20T05:13:51+00:00,B07FWVWRU,Let Us C,1,315.0,404.0,40.95,college,KANCHEEPURAM,TAMIL NADU
2019-09-20T10:40:47+00:00,B07FWVVUQ,Rajasthan Ka Bhugool,1,200.0,279.0,26.0,college,NEW DELHI,DELHI
2019-09-20T16:23:06+00:00,B07FWVXWX,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,PUNE,MAHARASHTRA
2019-09-20T16:41:25+00:00,B07FWWXUQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,HYDERABAD,TELANGANA
2019-09-21T05:14:08+00:00,B07FWVXRV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Alwar,RAJASTHAN
2019-09-21T06:09:42+00:00,B07FWVVYX,Social Psychology,1,1790.0,1879.0,232.7,college,AHMEDABAD,GUJARAT
2019-09-21T06:17:55+00:00,B07FWVVQT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Jadcherla,TELANGANA
2019-09-21T07:40:53+00:00,B07FWVUQY,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,ELURUEluru,ANDHRA PRADESH
2019-09-21T07:51:07+00:00,B07FWXTVR,Macro Economic Theory,1,395.0,484.0,51.35,college,RAIPUR,CHATTISGARH
2019-09-21T15:15:08+00:00,B07FWVWTV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,"Vashi, Navi-Mumbai",Maharashtra
2019-09-21T17:30:42+00:00,B07FWYUSU,Rajasthan Ka Bhugool,1,200.0,279.0,26.0,college,Pratapgarh,RAJASTHAN
2019-09-22T03:50:53+00:00,B07FWVWXT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,VADODARA,GUJARAT
2019-09-22T04:18:34+00:00,B07FWWXZZ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,KOLKATA,WEST BENGAL
2019-09-22T07:49:41+00:00,B07FWVWUW,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,SARIGAM,GUJARAT
2019-09-22T10:03:36+00:00,B07FWXZVV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,PARBHANI,MAHARASHTRA
2019-09-22T13:34:04+00:00,B07FWYSXY,Mathematics Textbook for Class - 6  - 650,1,285.0,364.0,51.3,school,NOIDA,UTTAR PRADESH
2019-09-22T14:26:12+00:00,B07FWVUST,Mathematics Textbook for Class - 6  - 650,1,285.0,374.0,51.3,school,Bangalore,Karnataka
2019-09-23T02:42:06+00:00,B07FWVURV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,GURUGRAM,HARYANA
2019-09-23T03:26:19+00:00,B07FWVWQY,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,NEW DELHI,DELHI
2019-09-23T07:11:28+00:00,B07FWVUUU,Modern Operating Systems II SEM,1,104.0,193.0,13.52,college,NEW DELHI,DELHI
2019-09-23T16:37:09+00:00,B07FWYYUV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,BENGALURU,KARNATAKA
2019-09-24T02:55:43+00:00,B07FWVYRS,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,PUNE,MAHARASHTRA
2019-09-24T07:24:13+00:00,B07FWVWTQ,Indian Society Textbook in Sociology for Class - 12  - 12111,1,145.0,214.0,26.1,school,JAIPUR,RAJASTHAN
2019-09-24T10:40:53+00:00,B07FWVVTQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,GREATER NOIDA,UTTAR PRADESH
2019-09-24T14:37:14+00:00,B07FWVZZV,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,BURDWAN,WEST BENGAL
2019-09-24T14:57:47+00:00,B07FWWBQW,Maths 8,1,138.0,227.0,24.84,school,TALCHER KANIHA,ODISHA
2019-09-24T16:32:23+00:00,B07FWXTYQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,SANGAMNER,MAHARASHTRA
2019-09-25T07:35:35+00:00,B07FWXTUZ,Social Psychology,1,1790.0,1790.0,232.7,college,New Delhi,Delhi
2019-09-25T14:18:51+00:00,B07FWXYTZ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,244.0,31.5,school,JAIPUR,RAJASTHAN
2019-09-25T15:28:46+00:00,B07FWVBYZ,science textbook for class 8th ncert,1,149.0,238.0,26.82,school,SHIVAMOGGA,KARNATAKA
2019-09-25T17:13:16+00:00,B07FWXART,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,1,157.0,246.0,28.26,school,PATNA,BIHAR
2019-09-26T09:48:22+00:00,B07FWVYRZ,Maths 8,1,138.0,227.0,24.84,school,AMRAVATI,MAHARASHTRA
2019-09-26T13:09:06+00:00,B07FWVYST,Rajasthan Ka Bhugool,1,200.0,279.0,26.0,college,Pratapgarh,RAJASTHAN
2019-09-26T13:10:24+00:00,B07FWVVVT,Rajasthan Ka Bhugool,1,200.0,279.0,26.0,college,INDORE,MADHYA PRADESH
2019-09-26T16:22:51+00:00,B07FWVWVQ,Mathematics Textbook for Class - 6  - 650,1,285.0,374.0,51.3,school,NAVI MUMBAI,MAHARASHTRA
2019-09-27T03:23:00+00:00,B07FWYSTT,NCERT Science And Mathematics Textbook for Class - 6 Edication 2020 ( Set of 2 Books ),1,899.0,988.0,161.82,school,MUMBAI,MAHARASHTRA
2019-09-27T07:14:29+00:00,B07FWYVXX,Science textbook for Class -7 - 2020 (NCERT),2,350.0,439.0,63.0,school,Ambad District Jalna,Maharashtra
2019-09-27T10:56:43+00:00,B07FWVXTZ,Mathematics - Textbook for Class 7,1,142.45,231.45,25.641,school,PUNE,MAHARASHTRA
2019-09-27T12:55:54+00:00,B07FWVVYQ,Mathematics - Textbook for Class 7,1,142.45,231.45,25.641,school,GURUGRAM,HARYANA
2019-09-27T14:06:25+00:00,B07FWVWVX,Mathematics - Textbook for Class 7,1,142.45,231.45,25.641,school,Ahmedabad,GUJARAT
2019-09-27T14:51:41+00:00,B07FWVWTU,Mathematics - Textbook for Class 7,1,142.45,231.45,25.641,school,Delhi,DELHI
2019-09-27T15:22:15+00:00,B07FWVWSR,10 Last Years Solved Papers Commerce Stream: CBSE Class 12 for 2020 Examination,1,720.0,799.0,129.6,School,LUCKNOW,UTTAR PRADESH
2019-09-27T15:31:46+00:00,B07FWVVUV,Mathematics - Textbook for Class 7,1,142.45,231.45,25.641,school,AHMEDABAD,GUJARAT
2019-09-28T06:03:51+00:00,B07FWXURU,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,Ranchi,JHARKHAND
2019-09-28T13:42:50+00:00,B07FWVWRT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,DARIBA,RAJASTHAN
2019-09-28T17:55:03+00:00,B07FWXYWS,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,GURGAON,HARYANA
2019-09-28T19:14:50+00:00,B07FWVUUY,"Mechanical Vibrations, 4e",1,275.0,364.0,35.75,college,RANCHI,JHARKHAND
2019-09-29T03:22:14+00:00,B07FWYYUR,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,CHENNAI,TAMIL NADU
2019-09-29T07:00:02+00:00,B07FWXBQW,Mathematics - Textbook for Class 7,1,142.45,191.27,25.641,school,RAICHUR,KARNATAKA
2019-09-29T07:00:02+00:00,B07FWXXQQ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,215.18,31.5,school,RAICHUR,KARNATAKA
2019-09-29T12:01:55+00:00,B07FWWBTQ,NCERT Science And Mathematics Textbook for Class - 6 Edication 2020 ( Set of 2 Books ),1,899.0,988.0,161.82,school,BENGALURU,KARNATAKA
2019-09-29T12:41:42+00:00,B07FWVVYT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,NEW DELHI,DELHI
2019-09-29T14:02:01+00:00,B07FWWTST,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,PUNE,MAHARASHTRA
2019-09-29T14:55:49+00:00,B07FWVXWT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,NEW DELHI,DELHI
2019-09-29T16:24:34+00:00,B07FWYVUZ,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,409.0,54.4,competition ,PUNE,MAHARASHTRA
2019-09-30T05:31:09+00:00,B07FWVZQR,Kiran's SSC English Language Chapterwise Solved Papers 11300+ Objective Questions - English - 1997-April 2018  - 1920,1,405.0,474.0,68.85,competition ,JAIPUR,RAJASTHAN
2019-09-30T08:12:43+00:00,B07FWXVQT,Science textbook for Class -7 - 2020 (NCERT),1,175.0,264.0,31.5,school,AHMEDABAD,GUJARAT
2019-09-30T11:38:18+00:00,B07FWVWQR,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,GREATER NOIDA,UTTAR PRADESH
2019-09-30T13:11:14+00:00,B07FWWYXZ,Science textbook for Class -7 - 2020 (NCERT),1,175.0,254.0,31.5,school,NEW DELHI,DELHI
